Date,Price,Return,Log_Price,LogReturns
2024-08-30,45.77,0.6155,3.8236288546655506,
2024-09-03,45.55,-0.4807,3.8188106237059674,-0.004818230959583225
2024-09-04,44.45,-2.4149,3.794364961959914,-0.02444566174605356
2024-09-05,44.83,0.8549,3.802877558167348,0.008512596207434164
2024-09-06,44.26,-1.2715,3.7900813346229034,-0.01279622354444454
2024-09-09,44.52,0.5874,3.795938526407344,0.005857191784440552
2024-09-10,44.79,0.6065,3.8019849002192085,0.006046373811864569
2024-09-11,44.58,-0.4689,3.797285327957723,-0.004699572261485763
2024-09-12,45.09,1.144,3.8086604924329928,0.011375164475269983
2024-09-13,45.03,-0.1331,3.8073289343134804,-0.001331558119512355
2024-09-16,45.44,0.9105,3.816392774412896,0.009063840099415632
2024-09-17,45.53,0.1981,3.818371449346691,0.0019786749337948883
2024-09-18,45.18,-0.7687,3.810654511039857,-0.007716938306833843
2024-09-19,44.89,-0.6419,3.804215052793841,-0.006439458246016105
2024-09-20,45.38,1.0916,3.8150714793516958,0.010856426557854792
2024-09-23,46.22,1.851,3.8334126048462345,0.0183411254945387
2024-09-24,46.03,-0.4111,3.82929335782915,-0.0041192470170843265
2024-09-25,45.5,-1.1514,3.817712325956905,-0.011581031872245351
2024-09-26,44.74,-1.6703,3.8008679560619836,-0.01684436989492122
2024-09-27,45.16,0.9388,3.810211739281461,0.009343783219477597
2024-09-30,45.65,1.085,3.8210036070409776,0.01079186775951646
2024-10-01,46.36,1.5553,3.836437018471551,0.015433411430573418
2024-10-02,47.64,2.761,3.8636727444870993,0.027235726015548245
2024-10-03,48.21,1.1965,3.875566468417531,0.011893723930431754
2024-10-04,49.63,2.9454,3.9045954895993495,0.029029021181818493
2024-10-07,49.68,0.1007,3.905602437625223,0.001006948025873644
2024-10-08,48.94,-1.4895,3.8905950580145254,-0.015007379610697757
2024-10-09,49.58,1.3077,3.9035875266070446,0.012992468592519124
2024-10-10,49.47,-0.2219,3.901366425239617,-0.0022211013674273694
2024-10-11,50.48,2.0416,3.9215772182329576,0.020210792993340387
2024-10-14,51.02,1.0697,3.9322177127136655,0.010640494480707918
2024-10-15,50.9,-0.2352,3.929862923556477,-0.0023547891571884527
2024-10-16,51.37,0.9234,3.9390543444791764,0.009191420922699312
2024-10-17,51.54,0.3309,3.942358205224219,0.0033038607450426305
2024-10-18,52.36,1.591,3.9581429410416993,0.0157847358174803
2024-10-21,52.0,-0.6875,3.9512437185814275,-0.006899222460271748
2024-10-22,52.3,0.5769,3.9569963710708773,0.005752652489449783
2024-10-23,52.25,-0.0956,3.9560398908449206,-0.0009564802259567351
2024-10-24,52.62,0.7081,3.9630962756121466,0.007056384767226032
2024-10-25,52.5,-0.2281,3.960813169597578,-0.0022831060145684923
2024-10-28,52.29,-0.4,3.956805148200039,-0.0040080213975390855
2024-10-29,51.84,-0.8606,3.9481620520440193,-0.00864309615601977
2024-10-30,52.49,1.2539,3.9606226752642084,0.012460623220189149
2024-10-31,52.37,-0.2286,3.9583339082913964,-0.0022887669728119953
2024-11-01,51.56,-1.5467,3.9427461780709865,-0.015587730220409934
2024-11-04,52.14,1.1249,3.9539324085053558,0.011186230434369282
2024-11-05,53.05,1.7453,3.971234865059992,0.017302456554636247
2024-11-06,55.33,4.2978,4.013315256910018,0.0420803918500261
2024-11-07,55.44,0.1988,4.015301354881648,0.001986097971629519
2024-11-08,56.31,1.5693,4.030872139266527,0.015570784384879133
2024-11-11,56.9,1.0478,4.041295341132285,0.01042320186575818
2024-11-12,56.74,-0.2812,4.038479429380705,-0.0028159117515800247
2024-11-13,55.6,-2.0092,4.018183201256536,-0.020296228124168536
2024-11-14,55.58,-0.036,4.017823424314358,-0.00035977694217859124
2024-11-15,56.55,1.7452,4.03512520256213,0.017301778247771793
2024-11-18,57.86,2.3165,4.058026299547989,0.022901096985859404
2024-11-19,58.6,1.2789,4.070734696582967,0.01270839703497817
2024-11-20,58.7,0.1706,4.072439726834051,0.0017050302510837057
2024-11-21,59.74,1.7717,4.090001812787964,0.017562085953913176
2024-11-22,59.65,-0.1507,4.0884941485439255,-0.0015076642440385868
2024-11-25,58.19,-2.4476,4.063713518668578,-0.024780629875347238
2024-11-26,58.37,0.3093,4.0668020592157,0.0030885405471217098
2024-11-27,58.14,-0.394,4.06285389513073,-0.003948164084969896
2024-11-29,58.52,0.6536,4.069368576151923,0.006514681021193347
2024-12-02,56.45,-3.5373,4.033355290595671,-0.03601328555625205
2024-12-03,56.6,0.2657,4.036008985209137,0.0026536946134658734
2024-12-04,56.3,-0.53,4.030694535145645,-0.005314450063492515
2024-12-05,57.16,1.5275,4.045854353061666,0.015159817916021723
2024-12-06,56.85,-0.5423,4.040416220196545,-0.005438132865121403
2024-12-09,54.67,-3.8347,4.001315112906908,-0.03910110728963723
2024-12-10,54.55,-0.2195,3.9991177122790798,-0.002197400627828028
2024-12-11,55.39,1.5399,4.014399072045013,0.015281359765932923
2024-12-12,55.19,-0.3611,4.01078177745141,-0.0036172945936030487
2024-12-13,54.43,-1.3771,3.9969154724461085,-0.013866305005301172
2024-12-16,53.97,-0.8451,3.9884283366305513,-0.008487135815557156
2024-12-17,53.69,-0.5188,3.983226764434478,-0.005201572196073201
2024-12-18,52.01,-3.1291,3.9514360077849813,-0.03179075664949682
2024-12-19,52.57,1.0767,3.9621456148313565,0.010709607046375247
2024-12-20,53.49,1.75,3.979494720543159,0.01734910571180226
2024-12-23,54.05,1.0469,3.9899095440852173,0.010414823542058471
2024-12-24,54.6,1.0176,4.000033882750859,0.010124338665641996
2024-12-26,53.96,-1.1722,3.988243031339555,-0.011790851411304093
2024-12-27,53.94,-0.0371,3.987872317711584,-0.00037071362797114205
2024-12-30,54.16,0.4079,3.9919426286040194,0.004070310892435369
2024-12-31,54.12,-0.0739,3.991203803302587,-0.000738825301432211
2025-01-02,55.88,3.252,4.023206534388761,0.032002731086173686
2025-01-03,56.6,1.2885,4.036008985209137,0.012802450820376343
2025-01-06,55.81,-1.3958,4.021953064800342,-0.01405592040879533
2025-01-07,55.55,-0.4659,4.017283516085639,-0.00466954871470282
2025-01-08,56.39,1.5122,4.03229183781909,0.015008321733451346
2025-01-10,55.52,-1.5428,4.016743316198549,-0.015548521620541322
2025-01-13,56.03,0.9186,4.025887261577193,0.009143945378643714
2025-01-14,58.06,3.6231,4.061476958596484,0.035589697019291044
2025-01-15,58.01,-0.0861,4.060615409477973,-0.0008615491185111068
2025-01-16,59.18,2.0169,4.080583646972063,0.0199682374940906
2025-01-17,59.14,-0.0676,4.079907514424331,-0.0006761325477322444
2025-01-21,60.63,2.5194,4.1047898200836395,0.02488230565930838
2025-01-22,59.2,-2.3586,4.0809215418899605,-0.023868278193678982
2025-01-23,59.49,0.4899,4.085808231199814,0.004886689309853587
2025-01-24,59.57,0.1345,4.087152091640596,0.001343860440782052
2025-01-27,54.55,-8.4271,3.9991177122790798,-0.08803437936151637
2025-01-28,55.2,1.1916,4.01096295328305,0.01184524100397022
2025-01-29,55.33,0.2355,4.013315256910018,0.002352303626968144
2025-01-30,56.59,2.2772,4.035832291154432,0.02251703424441409
2025-01-31,55.43,-2.0498,4.0151209634317135,-0.020711327722718664
2025-02-03,56.2,1.3891,4.028916756899646,0.01379579346793225
2025-02-04,55.72,-0.8541,4.020339148911605,-0.00857760798804108
2025-02-05,56.85,2.028,4.040416220196545,0.020077071284940295
2025-02-06,56.01,-1.4776,4.025530246221741,-0.0148859739748044
2025-02-07,55.94,-0.125,4.024279687773814,-0.001250558447926764
2025-02-10,56.17,0.4112,4.028382806544341,0.004103118770527381
2025-02-11,55.24,-1.6557,4.0116873285410914,-0.016695478003249775
2025-02-12,54.82,-0.7603,4.0040550908746395,-0.007632237666451935
