Date,Price,Return,Log_Price,LogReturns
2024-08-30,28.49,-2.8971,3.3495531485098167,
2024-09-03,26.74,-6.1425,3.286160571673797,-0.06339257683601973
2024-09-04,25.89,-3.1788,3.2538567937634464,-0.03230377791035055
2024-09-05,25.97,0.309,3.256942025674657,0.003085231911210684
2024-09-06,25.24,-2.8109,3.228430037673012,-0.028511988001644895
2024-09-09,24.92,-1.2678,3.2156706939192525,-0.012759343753759644
2024-09-10,23.85,-4.2937,3.1717842173343502,-0.0438864765849023
2024-09-11,23.61,-1.0063,3.1616703510974213,-0.010113866236928892
2024-09-12,23.7,0.3812,3.1654750481410856,0.0038046970436642624
2024-09-13,23.94,1.0127,3.1755507001298273,0.010075651988741718
2024-09-16,24.44,2.0886,3.1962211343033946,0.020670434173567287
2024-09-17,25.25,3.3142,3.228826155721369,0.03260502141797428
2024-09-18,25.11,-0.5545,3.2232661731694936,-0.0055599825518752866
2024-09-19,25.36,0.9956,3.233173129569025,0.009906956399531541
2024-09-20,25.07,-1.1435,3.221671912170202,-0.011501217398822927
2024-09-23,25.44,1.4759,3.2363227384719213,0.0146508263017191
2024-09-24,25.34,-0.3931,3.232384174892993,-0.003938563578928189
2024-09-25,24.57,-3.0387,3.201526186533088,-0.030857988359905164
2024-09-26,23.15,-5.7794,3.1419947805322432,-0.05953140600084472
2024-09-27,24.53,5.9611,3.199896858270398,0.05790207773815492
2024-09-30,24.46,-0.2854,3.1970391302590264,-0.0028577280113717407
2024-10-01,25.66,4.906,3.2449333591874905,0.04789422892846407
2024-10-02,25.76,0.3897,3.248822901236153,0.003889542048662431
2024-10-03,26.53,2.9891,3.2782761681496484,0.02945326691349548
2024-10-04,26.89,1.357,3.2917544702807735,0.013478302131125108
2024-10-07,26.97,0.2975,3.2947251371516386,0.002970666870865113
2024-10-08,26.26,-2.6326,3.26804686887465,-0.026678268276988604
2024-10-09,26.33,0.2666,3.270708973508218,0.0026621046335679743
2024-10-10,26.86,2.0129,3.2906381910950917,0.019929217586873715
2024-10-11,27.07,0.7818,3.29842610362621,0.007787912531118213
2024-10-14,26.7,-1.3668,3.2846635654062037,-0.01376253822000617
2024-10-15,24.85,-6.9288,3.2128577525426376,-0.07180581286356613
2024-10-16,24.8,-0.2012,3.2108436531709366,-0.0020140993717010502
2024-10-17,24.92,0.4839,3.2156706939192525,0.004827040748315969
2024-10-18,25.16,0.9631,3.22525543183224,0.009584737912987418
2024-10-21,25.11,-0.1987,3.2232661731694936,-0.0019892586627463515
2024-10-22,25.18,0.2788,3.2260500286162013,0.0027838554467076726
2024-10-23,24.49,-2.7403,3.1982648709640764,-0.02778515765212486
2024-10-24,24.67,0.735,3.2055879305412653,0.007323059577188928
2024-10-25,24.82,0.608,3.211649779776461,0.006061849235195815
2024-10-28,23.7,-4.5125,3.1654750481410856,-0.046174731635375554
2024-10-29,23.31,-1.6456,3.1488824530476656,-0.016592595093420037
2024-10-30,23.47,0.6864,3.1557230098629323,0.006840556815266741
2024-10-31,23.6,0.5539,3.1612467120315646,0.005523702168632294
2024-11-01,23.09,-2.161,3.139399623366404,-0.02184708866516072
2024-11-04,23.54,1.9489,3.1587011018321305,0.019301478465726607
2024-11-05,23.57,0.1274,3.1599747169480397,0.0012736151159091769
2024-11-06,24.73,4.9215,3.208017081533325,0.04804236458528521
2024-11-07,21.93,-11.3223,3.0878555624297968,-0.12016151910352812
2024-11-08,21.77,-0.7296,3.080532875246456,-0.007322687183340726
2024-11-11,22.17,1.8374,3.09874002362822,0.01820714838176407
2024-11-12,21.87,-1.3532,3.0851158346886765,-0.013624188939543647
2024-11-13,22.02,0.6859,3.091951131294534,0.006835296605857355
2024-11-14,22.6,2.634,3.1179499062782403,0.025998774983706507
2024-11-15,22.38,-0.9735,3.108167702883779,-0.00978220339446123
2024-11-18,22.46,0.3575,3.111735949310297,0.0035682464265178737
2024-11-19,21.92,-2.4043,3.087399462079815,-0.024336487230482096
2024-11-20,22.13,0.958,3.0969341540629585,0.009534691983143606
2024-11-21,22.44,1.4008,3.110845080654496,0.013910926591537365
2024-11-22,22.77,1.4706,3.125443880075648,0.014598799421152275
2024-11-25,22.67,-0.4392,3.1210424645194377,-0.004401415556210431
2024-11-26,22.52,-0.6617,3.1144038032714896,-0.006638661247948097
2024-11-27,22.52,0.0,3.1144038032714896,0.0
2024-11-29,22.65,0.5773,3.120159851929043,0.005756048657553414
2024-12-02,22.34,-1.3687,3.1063787936410545,-0.013781058287988479
2024-12-03,22.42,0.3581,3.109953417644014,0.0035746240029594922
2024-12-04,22.2,-0.9813,3.100092288878234,-0.009861128765780158
2024-12-05,21.84,-1.6216,3.083743150876704,-0.016349138001529706
2024-12-06,21.42,-1.9231,3.064325065019603,-0.019418085857101364
2024-12-09,22.25,3.8749,3.1023420086122493,0.03801694359264651
2024-12-10,22.26,0.0449,3.102791345847399,0.0004493372351497271
2024-12-11,22.38,0.5391,3.108167702883779,0.005376357036380064
2024-12-12,22.94,2.5022,3.1328821117012247,0.024714408817445577
2024-12-13,22.86,-0.3487,3.1293886583666644,-0.0034934533345603036
2024-12-16,21.94,-4.0245,3.088311454847084,-0.04107720351958033
2024-12-17,21.05,-4.0565,3.0469005601283903,-0.04141089471869375
2024-12-18,20.84,-0.9976,3.0368742168851663,-0.010026343243223934
2024-12-19,20.48,-1.7274,3.019448800171307,-0.01742541671385922
2024-12-20,21.04,2.7344,3.046425387869509,0.026976587698201993
2024-12-23,21.6,2.6616,3.0726933146901194,0.0262679268206103
2024-12-24,21.87,1.25,3.0851158346886765,0.012422519998557036
2024-12-26,21.84,-0.1372,3.083743150876704,-0.0013726838119723084
2024-12-27,22.09,1.1447,3.095125017432026,0.011381866555321807
2024-12-30,22.42,1.4939,3.109953417644014,0.014828400211988058
2024-12-31,23.09,2.9884,3.139399623366404,0.029446205722389873
2025-01-02,23.38,1.256,3.1518809560439225,0.012481332677518608
2025-01-03,23.42,0.1711,3.1535903581695712,0.0017094021256487402
2025-01-06,23.66,1.0248,3.1637858585502405,0.010195500380669298
2025-01-07,23.66,0.0,3.1637858585502405,0.0
2025-01-08,23.68,0.0845,3.164630810015805,0.000844951465564403
2025-01-10,23.68,0.0,3.164630810015805,0.0
2025-01-13,24.38,2.9561,3.1937631240531252,0.029132314037320306
2025-01-14,24.85,1.9278,3.2128577525426376,0.019094628489512377
2025-01-15,25.45,2.4145,3.2367157429965316,0.02385799045389403
2025-01-16,25.15,-1.1788,3.224857896545748,-0.011857846450783693
2025-01-17,24.4,-2.9821,3.1945831322991562,-0.0302747642465917
2025-01-21,23.7,-2.8689,3.1654750481410856,-0.029108084158070646
2025-01-22,23.36,-1.4346,3.151025157960026,-0.014449890181059466
2025-01-23,23.51,0.6421,3.157425862551978,0.006400704591952078
2025-01-24,23.32,-0.8082,3.1493113614822916,-0.008114501069686586
2025-01-27,23.38,0.2573,3.1518809560439225,0.0025695945616308613
2025-01-28,23.34,-0.1711,3.15016862685841,-0.0017123291855125622
2025-01-29,23.18,-0.6855,3.1432898379116057,-0.006878788946804271
2025-01-30,22.99,-0.8197,3.1350593387750902,-0.008230499136515412
2025-01-31,21.93,-4.6107,3.0878555624297968,-0.04720377634529349
2025-02-03,21.47,-2.0976,3.0666566118906897,-0.02119895053910703
2025-02-04,22.39,4.285,3.1086144306106633,0.041957818719973616
2025-02-05,22.19,-0.8933,3.0996417369445024,-0.008972693666160936
2025-02-06,21.64,-2.4786,3.074543453978281,-0.025098282966221408
2025-02-07,21.67,0.1386,3.075928815548268,0.0013853615699868094
2025-02-10,22.99,6.0914,3.1350593387750902,0.05913052322682244
2025-02-11,23.31,1.3919,3.1488824530476656,0.013823114272575321
2025-02-12,22.37,-4.0326,3.107720775502038,-0.041161677545627384
2025-02-13,22.49,0.5364,3.1130707659712242,0.00534999046918605
2025-02-14,23.14,2.8902,3.1415627217655304,0.02849195579430619
2025-02-18,23.57,1.8583,3.1599747169480397,0.018411995182509244
2025-02-19,23.59,0.0849,3.1608228934195837,0.0008481764715440043
2025-02-20,23.62,0.1272,3.1620938107692163,0.0012709173496325832
2025-02-21,22.79,-3.514,3.126321843257593,-0.03577196751162326
2025-02-24,22.87,0.351,3.12982600803469,0.0035041647770968076
2025-02-25,22.38,-2.1425,3.108167702883779,-0.021658305150910717
2025-02-26,22.205,-0.7819,3.1003174887440657,-0.00785021413971343
