Date,Price,Return,Log_Price,LogReturns
2024-08-30,128.82,-0.8924,4.858416081118745,
2024-09-03,123.63,-4.0289,4.817293234018836,-0.04112284709990899
2024-09-04,122.78,-0.6875,4.81039413599935,-0.006899098019485628
2024-09-05,121.55,-1.0018,4.800325700762133,-0.010068435237217344
2024-09-06,120.35,-0.9872,4.790404164229081,-0.009921536533052056
2024-09-09,120.5,0.1246,4.791649752930709,0.0012455887016287193
2024-09-10,118.97,-1.2697,4.778871360488434,-0.012778392442275077
2024-09-11,117.9,-0.8994,4.769836807543325,-0.00903455294510902
2024-09-12,118.22,0.2714,4.772547295396223,0.002710487852898069
2024-09-13,119.37,0.9728,4.782227913106947,0.009680617710723816
2024-09-16,121.67,1.9268,4.801312461799358,0.01908454869241094
2024-09-17,123.19,1.2493,4.813727878973883,0.01241541717452499
2024-09-18,124.38,0.966,4.823341395675743,0.009613516701859837
2024-09-19,125.2,0.6593,4.829912458665998,0.0065710629902548945
2024-09-20,126.03,0.6629,4.8365199738494,0.006607515183402413
2024-09-23,127.73,1.3489,4.849918661054685,0.013398687205285142
2024-09-24,127.9,0.1331,4.851248708584797,0.0013300475301116776
2024-09-25,124.56,-2.6114,4.824787527525743,-0.026461181059054262
2024-09-26,120.37,-3.3638,4.790570332391644,-0.03421719513409904
2024-09-27,122.44,1.7197,4.807621114077212,0.01705078168556806
2024-09-30,122.93,0.4002,4.811615087679249,0.0039939736020375705
2024-10-01,126.96,3.2783,4.843872076218154,0.03225698853890435
2024-10-02,128.33,1.0791,4.85460507125637,0.010732995038216231
2024-10-03,130.79,1.9169,4.8735929835010605,0.01898791224469054
2024-10-04,133.12,1.7815,4.8912509770728985,0.01765799357183795
2024-10-07,134.24,0.8413,4.8996292427188965,0.008378265645998084
2024-10-08,130.37,-2.8829,4.8703765616746875,-0.029252681044209083
2024-10-09,130.96,0.4526,4.874891933062879,0.004515371388191802
2024-10-10,132.19,0.9392,4.884240281591309,0.009348348528429362
2024-10-11,132.45,0.1967,4.886205215718078,0.0019649341267697906
2024-10-14,131.47,-0.7399,4.878778688708513,-0.007426527009565476
2024-10-15,127.28,-3.187,4.846389384029531,-0.03238930467898182
2024-10-16,127.36,0.0629,4.847017722096073,0.0006283380665417226
2024-10-17,127.04,-0.2513,4.844501997498826,-0.0025157245972469156
2024-10-18,126.62,-0.3306,4.84119047511598,-0.0033115223828454887
2024-10-21,125.71,-0.7187,4.83397766692674,-0.00721280818924086
2024-10-22,125.07,-0.5091,4.828873580560815,-0.0051040863659244096
2024-10-23,124.73,-0.2718,4.826151401137618,-0.002722179423197524
2024-10-24,124.44,-0.2325,4.8238236720294365,-0.0023277291081811313
2024-10-25,123.17,-1.0206,4.813565514953393,-0.010258157076043162
2024-10-28,122.07,-0.8931,4.804594650681708,-0.00897086427168503
2024-10-29,120.49,-1.2943,4.791566761935185,-0.013027888746523608
2024-10-30,120.52,0.0249,4.791815714262101,0.00024895232691601876
2024-10-31,121.96,1.1948,4.803693122120054,0.011877407857952882
2024-11-01,120.84,-0.9183,4.794467356518472,-0.009225765601581948
2024-11-04,122.93,1.7296,4.811615087679249,0.017147731160777724
2024-11-05,122.11,-0.667,4.8049222778449305,-0.006692809834318858
2024-11-06,127.2,4.1684,4.845760650906022,0.04083837306109128
2024-11-07,126.46,-0.5818,4.839926052630467,-0.005834598275554548
2024-11-08,134.12,6.0573,4.898734921598028,0.05880886896756099
2024-11-11,133.1,-0.7605,4.891100725401066,-0.007634196196962151
2024-11-12,133.13,0.0225,4.8913260944438255,0.0002253690427593824
2024-11-13,134.35,0.9164,4.9004483350615,0.009122240617674748
2024-11-14,135.19,0.6252,4.906681196376314,0.006232861314813931
